id,full_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,roster_status,games_played_current_season_flag,team_id,team_name,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active
77202,Willie Jones,1936-06-29T00:00:00,Northwestern,USA,Northwestern/USA,6-3,185.0,5,5,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,1960,5,36,N,False
77203,Willie Jones,1959-09-01T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-8,190.0,2,22,Forward,Inactive,N,1610612746,Clippers,N,Y,Y,1982,3,54,N,False
203103,Perry Jones III,1991-09-24T00:00:00,Baylor,USA,Baylor/USA,6-11,235.0,4,3,Forward,Inactive,N,1610612760,Thunder,Y,Y,Y,2012,1,28,N,False
1627884,Derrick Jones Jr.,1997-02-15T00:00:00,UNLV,USA,UNLV/USA,6-6,210.0,8,55,Forward,Active,Y,1610612746,Clippers,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
1817,Adonis Jordan,1970-08-21T00:00:00,Kansas,USA,Kansas/USA,5-11,170.0,2,,Guard,Inactive,N,0,,N,Y,Y,1993,2,42,N,False
201599,DeAndre Jordan,1988-07-21T00:00:00,Texas A&M,USA,Texas A&M/USA,6-11,265.0,16,6,Center,Active,Y,1610612743,Nuggets,N,Y,Y,2008,2,35,N,True
77205,Eddie Jordan,1955-01-29T00:00:00,Rutgers,USA,Rutgers/USA,6-1,170.0,7,15,Guard,Inactive,N,1610612751,Nets,N,Y,Y,1977,2,33,N,False
202366,Jerome Jordan,1986-09-29T00:00:00,Tulsa,Jamaica,Tulsa/Jamaica,7-0,253.0,3,9,Center,Inactive,N,1610612751,Nets,Y,Y,Y,2010,2,44,N,False
893,Michael Jordan,1963-02-17T00:00:00,North Carolina,USA,North Carolina/USA,6-6,216.0,15,23,Guard,Inactive,N,1610612741,Bulls,N,Y,Y,1984,1,3,Y,False
674,Reggie Jordan,1968-01-26T00:00:00,New Mexico State,USA,New Mexico State/USA,6-4,195.0,6,,Guard,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77208,Thomas Jordan,1968-05-23T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-10,220.0,1,55,Forward,Inactive,N,1610612755,76ers,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77209,Walter Jordan,1956-02-19T00:00:00,Purdue,USA,Purdue/USA,6-7,198.0,1,40,Forward,Inactive,N,1610612739,Cavaliers,N,Y,Y,1978,4,84,N,False
77210,Phil Jordon,1933-09-12T00:00:00,Whitworth,USA,Whitworth/USA,6-10,205.0,7,29,Center,Inactive,N,1610612758,Royals,N,Y,Y,1956,,,N,False
77211,Johnny Jorgensen,1921-12-28T00:00:00,DePaul,USA,DePaul/USA,6-2,185.0,2,16,Guard,Inactive,N,1610612747,Lakers,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77212,Noble Jorgensen,1925-05-18T00:00:00,Iowa,USA,Iowa/USA,6-9,228.0,5,6,Center,Inactive,N,1610612755,Nationals,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77213,Roger Jorgensen,1920-09-02T00:00:00,Ohio State,USA,Ohio State/USA,6-5,200.0,1,,Center,Inactive,N,1610610031,Ironmen,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
202709,Cory Joseph,1991-08-20T00:00:00,Texas,Canada,Texas/Canada,6-2,200.0,13,10,Guard,Active,Y,1610612753,Magic,Y,Y,Y,2011,1,29,N,True
2123,Garth Joseph,1973-08-08T00:00:00,St. Rose,USA,St. Rose/USA,7-2,306.0,2,,Center,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
203126,Kris Joseph,1988-12-17T00:00:00,Syracuse,Canada,Syracuse/Canada,6-7,210.0,2,24,Forward,Inactive,N,1610612738,Celtics,Y,Y,Y,2012,2,51,N,False
77214,Yvon Joseph,1957-10-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-11,245.0,1,40,Forward,Inactive,N,1610612751,Nets,N,Y,Y,1985,2,36,N,False
1631107,Nikola JoviÄ,2003-06-09T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-10,205.0,2,5,Forward,Active,Y,1610612748,Heat,Y,Y,Y,2022,1,27,N,True
77215,Jeff Judkins,1956-03-23T00:00:00,Utah,USA,Utah/USA,6-6,185.0,5,22,Guard,Inactive,N,1610612738,Celtics,N,Y,Y,1978,2,30,N,False
1630548,Johnny Juzang,2001-03-17T00:00:00,UCLA,USA,UCLA/USA,6-5,209.0,2,33,Guard,Active,Y,1610612762,Jazz,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
1629662,Mfiondu Kabengele,1997-08-14T00:00:00,Florida State,Canada,Florida State/Canada,6-10,250.0,4,28,Center,Inactive,N,1610612738,Celtics,Y,Y,Y,2019,1,27,N,False
77217,Edwin Kachan,1925-09-15T00:00:00,DePaul,USA,DePaul/USA,6-2,175.0,1,,Guard,Inactive,N,1610610025,Stags,N,Y,Y,1948,,,N,False
77218,George Kaftan,1928-02-22T00:00:00,Holy Cross,USA,Holy Cross/USA,6-3,190.0,5,,Forward,Inactive,N,1610612752,Knicks,N,Y,Y,1949,2,,N,False
77219,Ed Kalafat,1932-10-13T00:00:00,Minnesota,USA,Minnesota/USA,6-6,245.0,3,23,Center,Inactive,N,1610612747,Lakers,N,Y,Y,1954,1,9,N,False
1630686,Georgios Kalaitzakis,1999-01-02T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-7,192.0,1,,Forward,Inactive,N,0,,Y,Y,Y,2021,2,60,N,False
2549,Chris Kaman,1982-04-28T00:00:00,Central Michigan,USA,Central Michigan/USA,7-0,265.0,14,35,Center,Inactive,N,1610612746,Clippers,N,Y,Y,2003,1,6,N,False
1626163,Frank Kaminsky,1993-04-04T00:00:00,Wisconsin,USA,Wisconsin/USA,7-0,240.0,9,33,Forward-Center,Inactive,Y,1610612745,Rockets,Y,Y,Y,2015,1,9,N,True
77221,Ralph Kaplowitz,1919-05-18T00:00:00,New York University,USA,New York University/USA,6-2,170.0,2,9,Guard,Inactive,N,1610612744,Warriors,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2574,Jason Kapono,1981-02-02T00:00:00,UCLA,USA,UCLA/USA,6-8,215.0,9,,Forward,Inactive,N,0,,N,Y,Y,2003,2,31,N,False
77222,Tony Kappen,1919-04-13T00:00:00,Forest Hills HS (NY),USA,Forest Hills HS (NY)/USA,5-10,165.0,1,,Guard,Inactive,N,1610610031,Ironmen,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
203508,Sergey Karasev,1993-10-26T00:00:00,Zenit Saint Petersburg,Russia,Zenit Saint Petersburg/Russia,6-7,208.0,4,10,Guard-Forward,Inactive,N,1610612751,Nets,Y,Y,Y,2013,1,19,N,False
201207,Coby Karl,1983-06-08T00:00:00,Boise State,USA,Boise State/USA,6-5,215.0,3,22,Guard,Inactive,N,1610612747,Lakers,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77223,George Karl,1951-05-12T00:00:00,North Carolina,USA,North Carolina/USA,6-2,185.0,2,22,Guard,Inactive,N,1610612759,Spurs,N,Y,Y,1973,4,66,N,False
77225,Ed Kasid,1923-08-13T00:00:00,Minneapolis Vocational HS (MN),USA,Minneapolis Vocational HS (MN)/USA,5-11,185.0,1,,Guard,Inactive,N,1610610035,Huskies,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2435,Mario Kasun,1980-04-05T00:00:00,Skyliners Frankfurt,Croatia,Skyliners Frankfurt/Croatia,7-1,260.0,2,41,Center,Inactive,N,1610612753,Magic,N,Y,Y,2002,2,40,N,False
77226,Leo Katkaveck,1923-04-17T00:00:00,North Carolina State,USA,North Carolina State/USA,6-0,185.0,2,,Guard,Inactive,N,1610610036,Capitols,N,Y,Y,1948,,,N,False
77227,Bob Kauffman,1946-07-13T00:00:00,Guilford,USA,Guilford/USA,6-8,240.0,7,44,Forward,Inactive,N,1610612746,Braves,N,Y,Y,1968,1,3,N,False
201619,Sasha Kaun,1985-05-08T00:00:00,Kansas,Russia,Kansas/Russia,6-11,260.0,2,14,Center,Inactive,N,1610612739,Cavaliers,Y,Y,Y,2008,2,56,N,False
77228,Wilbert Kautz,1915-09-07T00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,5-11,180.0,1,,Guard,Inactive,N,1610610025,Stags,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1642530,Yuki Kawamura,2001-05-02T00:00:00,,Japan,,5-8,159.0,0,17,Guard,Active,Y,1610612763,Grizzlies,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
77229,Clarence Kea,1959-02-02T00:00:00,Lamar,USA,Lamar/USA,6-6,218.0,2,53,Forward,Inactive,N,1610612742,Mavericks,N,Y,Y,1980,8,169,N,False
77230,Michael Kearns,1929-06-18T00:00:00,Princeton,USA,Princeton/USA,6-2,178.0,1,7,Guard,Inactive,N,1610612744,Warriors,N,Y,Y,1951,5,48,N,False
77231,Tommy Kearns,1936-10-06T00:00:00,North Carolina,USA,North Carolina/USA,5-11,185.0,1,3,Guard,Inactive,N,1610612755,Nationals,N,Y,Y,1958,4,29,N,False
228,Adam Keefe,1970-02-22T00:00:00,Stanford,USA,Stanford/USA,6-9,230.0,9,32,Forward,Inactive,N,1610612762,Jazz,N,Y,Y,1992,1,10,N,False
77233,Harold Keeling,1963-09-18T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,185.0,1,43,Guard,Inactive,N,1610612742,Mavericks,N,Y,Y,1985,3,63,N,False
1631211,Trevor Keels,2003-08-26T00:00:00,Duke,USA,Duke/USA,6-4,221.0,2,3,Guard,Inactive,N,1610612752,Knicks,Y,Y,Y,2022,2,42,N,False
77234,Ken Keller,1905-04-05T00:00:00,St. John's (NY),USA,St. John's (NY)/USA,,,1,,,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1630283,Kylor Kelley,1997-08-26T00:00:00,Oregon State,USA,Oregon State/USA,,,0,,,Inactive,Y,0,,Y,N,Y,Undrafted,Undrafted,Undrafted,N,True
77235,Rich Kelley,1953-03-23T00:00:00,Stanford,USA,Stanford/USA,7-0,235.0,11,50,Center,Inactive,N,1610612762,Jazz,N,Y,Y,1975,1,7,N,False
77236,Clark Kellogg,1961-07-02T00:00:00,Ohio State,USA,Ohio State/USA,6-7,225.0,5,33,Forward,Inactive,N,1610612754,Pacers,N,Y,Y,1982,1,8,N,False
77237,Gerard Kelly,1918-06-14T00:00:00,Marshall,USA,Marshall/USA,6-2,172.0,2,,Forward,Inactive,N,1610612738,Celtics,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
203527,Ryan Kelly,1991-04-09T00:00:00,Duke,USA,Duke/USA,6-11,230.0,5,30,Forward,Inactive,N,1610612747,Lakers,Y,Y,Y,2013,2,48,N,False
77238,Tom Kelly,1924-03-05T00:00:00,New York University,USA,New York University/USA,6-0,170.0,1,6,Guard,Inactive,N,1610612738,Celtics,N,Y,Y,1948,,,N,False
77239,Greg Kelser,1957-09-17T00:00:00,Michigan State,USA,Michigan State/USA,6-7,190.0,6,11,Forward,Inactive,N,1610612760,SuperSonics,N,Y,Y,1979,1,4,N,False
77240,Ben Kelso,1949-04-11T00:00:00,Central Michigan,USA,Central Michigan/USA,6-3,195.0,1,5-30,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,1973,8,129,N,False
431,Shawn Kemp,1969-11-26T00:00:00,Concord HS (IN),USA,Concord HS (IN)/USA,6-10,280.0,15,40,Forward,Inactive,N,1610612760,SuperSonics,N,Y,Y,1989,1,17,N,False
1118,Tim Kempton,1964-01-25T00:00:00,Notre Dame,USA,Notre Dame/USA,6-10,245.0,8,,Center,Inactive,N,0,,N,Y,Y,1986,6,124,N,False
77242,Frank Kendrick,1950-09-11T00:00:00,Purdue,USA,Purdue/USA,6-6,198.0,1,34,Forward,Inactive,N,1610612744,Warriors,N,Y,Y,1974,3,47,N,False
1628379,Luke Kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206.0,7,10,Guard,Active,Y,1610612763,Grizzlies,Y,Y,Y,2017,1,12,N,True
202810,D.J. Kennedy,1989-11-05T00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-5,214.0,2,12,Guard-Forward,Inactive,N,1610612739,Cavaliers,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77243,Eugene Kennedy,1949-08-23T00:00:00,TCU,USA,TCU/USA,6-5,205.0,1,,Forward,Inactive,N,1610612745,Rockets,N,Y,Y,1971,9,139,N,False
77244,Joe Kennedy,1947-01-12T00:00:00,Duke,USA,Duke/USA,6-6,210.0,2,34,Forward,Inactive,N,1610612760,SuperSonics,N,Y,Y,1968,10,122,N,False
77245,William Kennedy,1938-05-17T00:00:00,Temple,USA,Temple/USA,5-11,180.0,1,34,Guard,Inactive,N,1610612744,Warriors,N,Y,Y,1960,2,15,N,False
77246,Larry Kenon,1952-12-13T00:00:00,Memphis,USA,Memphis/USA,6-9,205.0,7,9,Forward,Inactive,N,1610612759,Spurs,N,Y,Y,1973,3,50,N,False
77247,Bill Kenville,1930-12-01T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,187.0,6,10,Guard,Inactive,N,1610612755,Nationals,N,Y,Y,1953,,,N,False
1801,Jonathan Kerner,1974-06-06T00:00:00,East Carolina,USA,East Carolina/USA,6-11,245.0,2,44,Center,Inactive,N,1610612753,Magic,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77248,Johnny Kerr,1932-08-17T00:00:00,Illinois,USA,Illinois/USA,6-9,230.0,12,43,Center,Inactive,N,1610612755,76ers,N,Y,Y,1954,1,6,N,False
70,Steve Kerr,1965-09-27T00:00:00,Arizona,USA,Arizona/USA,6-1,180.0,16,25,Guard,Inactive,N,1610612741,Bulls,N,Y,Y,1988,2,50,N,False
77249,Jack Kerris,1925-01-30T00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-6,215.0,4,,Forward,Inactive,N,1610612765,Pistons,N,Y,Y,1949,1,9,N,False
760,Jerome Kersey,1962-06-26T00:00:00,Longwood,USA,Longwood/USA,,,17,,,Inactive,N,0,,N,Y,Y,1984,2,46,N,False
77251,Alec Kessler,1967-01-13T00:00:00,Georgia,USA,Georgia/USA,6-11,230.0,4,33,Forward,Inactive,N,1610612748,Heat,N,Y,Y,1990,1,12,N,False
1631117,Walker Kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-0,245.0,2,24,Center,Active,Y,1610612762,Jazz,N,Y,Y,2022,1,22,N,True
1930,Lari Ketner,1977-02-01T00:00:00,Massachusetts,USA,Massachusetts/USA,,,2,,Forward,Inactive,N,0,,N,Y,Y,1999,2,49,N,False
1630296,Braxton Key,1997-02-14T00:00:00,Virginia,USA,Virginia/USA,6-8,225.0,4,11,Forward,Inactive,Y,1610612743,Nuggets,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
705,Randolph Keys,1966-04-19T00:00:00,Southern Mississippi,USA,Southern Mississippi/USA,6-7,210.0,5,31,Forward,Inactive,N,1610612739,Cavaliers,N,Y,Y,1988,1,22,N,False
2751,Viktor Khryapa,1982-08-03T00:00:00,CSKA Moscow,Russia,CSKA Moscow/Russia,,,4,,,Inactive,N,0,,N,Y,Y,2004,1,22,N,False
467,Jason Kidd,1973-03-23T00:00:00,California,USA,California/USA,6-4,210.0,19,5,Guard,Inactive,N,1610612751,Nets,N,Y,Y,1994,1,2,Y,False
1629742,Stanton Kidd,1992-03-18T00:00:00,Colorado State,USA,Colorado State/USA,6-6,216.0,1,,Forward,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77254,Warren Kidd,1970-09-09T00:00:00,Middle Tennessee State,USA,Middle Tennessee State/USA,6-9,235.0,1,43,Forward,Inactive,N,1610612755,76ers,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
203077,Michael Kidd-Gilchrist,1993-09-26T00:00:00,Kentucky,USA,Kentucky/USA,6-6,232.0,9,9,Forward,Inactive,N,1610612766,Hornets,N,Y,Y,2012,1,2,N,False
77255,Irv Kiffin,1951-08-08T00:00:00,Oklahoma Baptist,USA,Oklahoma Baptist/USA,6-9,225.0,1,21,Forward,Inactive,N,1610612759,Spurs,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77256,Jack Kiley,1929-01-05T00:00:00,Syracuse,USA,Syracuse/USA,6-1,170.0,2,10,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,1951,2,13,N,False
77257,Ernie Killum,1948-06-11T00:00:00,Stetson,USA,Stetson/USA,6-3,180.0,1,20,Guard,Inactive,N,1610612747,Lakers,N,Y,Y,1970,2,30,N,False
77258,Carl Kilpatrick,1956-05-16T00:00:00,Louisiana-Monroe,USA,Louisiana-Monroe/USA,6-10,230.0,1,51,Center,Inactive,N,1610612762,Jazz,N,Y,Y,1978,8,158,N,False
203930,Sean Kilpatrick,1990-01-06T00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,212.0,4,0,Guard,Inactive,N,1610612751,Nets,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77259,Toby Kimball,1942-09-07T00:00:00,Connecticut,USA,Connecticut/USA,6-6,220.0,9,7,Forward,Inactive,N,1610612745,Rockets,N,Y,Y,1965,3,26,N,False
77260,Bo Kimble,1966-04-09T00:00:00,Loyola-Marymount,USA,Loyola-Marymount/USA,6-4,190.0,3,16,Guard,Inactive,N,1610612746,Clippers,N,Y,Y,1990,1,8,N,False
77261,Stan Kimbrough,1966-04-24T00:00:00,Xavier,USA,Xavier/USA,5-11,153.0,2,21,Forward,Inactive,N,1610612765,Pistons,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77262,Chad Kinch,1958-05-22T00:00:00,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,6-4,190.0,1,21,Guard,Inactive,N,1610612739,Cavaliers,N,Y,Y,1980,1,22,N,False
77263,Albert King,1959-12-17T00:00:00,Maryland,USA,Maryland/USA,6-6,190.0,9,15,Forward,Inactive,N,1610612751,Nets,N,Y,Y,1981,1,10,N,False
77264,Bernard King,1956-12-04T00:00:00,Tennessee,USA,Tennessee/USA,6-7,205.0,14,30,Forward,Inactive,N,1610612764,Bullets,N,Y,Y,1977,1,7,N,False
12,Chris King,1969-07-24T00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,215.0,3,,Forward,Inactive,N,0,,N,Y,Y,1992,2,45,N,False
77266,Dan King,1931-01-07T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-6,220.0,1,,Forward,Inactive,N,1610610024,Bullets,N,Y,N,Undrafted,Undrafted,Undrafted,N,False
701,Frankie King,1972-06-06T00:00:00,Western Carolina,USA,Western Carolina/USA,6-1,185.0,2,20,Guard,Inactive,N,1610612755,76ers,N,Y,Y,1995,2,37,N,False
77268,George King,1928-08-16T00:00:00,University of Charleston,USA,University of Charleston/USA,6-0,175.0,6,15,Guard,Inactive,N,1610612755,Nationals,N,Y,Y,1950,8,,N,False
1628994,George King,1994-01-15T00:00:00,University of Colorado Boulder,USA,Colorado Boulder/USA,6-6,220.0,2,,Forward-Guard,Inactive,N,0,,Y,Y,Y,2018,2,59,N,False
1562,Gerard King,1972-11-25T00:00:00,Nicholls State,USA,Nicholls State/USA,,,3,,Forward,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77270,Jim King,1941-02-07T00:00:00,Tulsa,USA,Tulsa/USA,6-2,175.0,10,21,Guard,Inactive,N,1610612747,Lakers,N,Y,Y,1963,2,13,N,False
728,Jimmy King,1973-08-09T00:00:00,Michigan,USA,Michigan/USA,6-5,210.0,2,13,Guard,Inactive,N,1610612761,Raptors,N,Y,Y,1995,2,35,N,False
1629663,Louis King,1999-04-06T00:00:00,Oregon,USA,Oregon/USA,6-7,205.0,5,23,Forward,Inactive,N,1610612755,76ers,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77272,Maury King,1935-03-12T00:00:00,Kansas,USA,Kansas/USA,6-2,195.0,2,22,Guard,Inactive,N,1610612764,Zephyrs,N,Y,Y,1957,6,48,N,False
77273,Reggie King,1957-02-14T00:00:00,Alabama,USA,Alabama/USA,6-6,225.0,6,51,Forward,Inactive,N,1610612758,Kings,N,Y,Y,1979,1,18,N,False
1101,Rich King,1969-04-04T00:00:00,Nebraska,USA,Nebraska/USA,7-2,260.0,4,45,Center,Inactive,N,1610612760,SuperSonics,N,Y,Y,1991,1,14,N,False
351,Stacey King,1967-01-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-11,250.0,8,33,Forward-Center,Inactive,N,1610612741,Bulls,N,Y,Y,1989,1,6,N,False
77276,Tom King,1924-03-09T00:00:00,Michigan,USA,Michigan/USA,6-0,165.0,1,,Guard,Inactive,N,1610610028,Falcons,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77277,Bob Kinney,1920-09-16T00:00:00,Rice,USA,Rice/USA,6-6,215.0,2,22,Center,Inactive,N,1610612738,Celtics,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
200814,Tarence Kinsey,1984-03-21T00:00:00,South Carolina,USA,South Carolina/USA,6-6,189.0,4,8,Guard,Inactive,N,1610612763,Grizzlies,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1905,Andrei Kirilenko,1981-02-18T00:00:00,CSKA Moscow,Russia,CSKA Moscow/Russia,6-9,235.0,13,,Forward,Inactive,N,0,,N,Y,Y,1999,1,24,N,False
203945,Alex Kirk,1991-11-14T00:00:00,New Mexico,USA,New Mexico/USA,7-0,245.0,1,,Center,Inactive,N,0,,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77278,Walt Kirk,1924-09-03T00:00:00,Illinois,USA,Illinois/USA,6-3,173.0,3,16,Guard,Inactive,N,1610612737,Hawks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1630557,Corey Kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,224.0,3,24,Forward,Active,Y,1610612764,Wizards,N,Y,Y,2021,1,15,N,True
77279,Doug Kistler,1938-03-21T00:00:00,Duke,USA,Duke/USA,6-9,210.0,1,5,Forward,Inactive,N,1610612752,Knicks,N,Y,Y,1961,3,26,N,False
77280,Curtis Kitchen,1964-01-30T00:00:00,South Florida,USA,South Florida/USA,6-9,235.0,1,42,Forward,Inactive,N,1610612760,SuperSonics,N,Y,Y,1986,6,122,N,False
1123,Greg Kite,1961-08-05T00:00:00,Brigham Young,USA,Brigham Young/USA,6-11,250.0,12,54,Center,Inactive,N,1610612753,Magic,N,Y,Y,1983,1,21,N,False
954,Kerry Kittles,1974-06-12T00:00:00,Villanova,USA,Villanova/USA,6-5,185.0,9,,Guard,Inactive,N,0,,N,Y,Y,1996,1,8,N,False
1628467,Maxi Kleber,1992-01-29T00:00:00,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240.0,7,42,Forward,Active,Y,1610612742,Mavericks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,True
170,Joe Kleine,1962-01-04T00:00:00,Arkansas,USA,Arkansas/USA,6-11,255.0,15,,Center,Inactive,N,0,,N,Y,Y,1985,1,6,N,False
101132,Linas Kleiza,1985-01-03T00:00:00,Missouri,Lithuania,Missouri/Lithuania,6-8,234.0,8,11,Forward,Inactive,N,1610612743,Nuggets,N,Y,Y,2005,1,27,N,False
77283,Leo Klier,1923-05-21T00:00:00,Notre Dame,USA,Notre Dame/USA,6-2,170.0,2,7,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1641752,Bobi Klintman,2003-03-06T00:00:00,Cairns,Sweden,Cairns/Sweden,6-9,225.0,0,34,Forward,Active,N,1610612765,Pistons,Y,N,N,2024,2,37,N,True
77284,Herm Klotz,1921-10-21T00:00:00,Villanova,USA,Villanova/USA,5-7,150.0,1,,Guard,Inactive,N,1610610024,Bullets,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77285,Duane Klueh,1926-01-06T00:00:00,Indiana State,USA,Indiana State/USA,6-3,175.0,2,6,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,1949,8,,N,False
1642261,Dalton Knecht,2001-04-19T00:00:00,Tennessee,USA,Tennessee/USA,6-6,215.0,0,4,Forward,Active,Y,1610612747,Lakers,N,Y,Y,2024,1,17,N,True
77290,Billy Knight,1952-06-09T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-6,195.0,9,25,Forward,Inactive,N,1610612754,Pacers,N,Y,Y,1974,2,21,N,False
77287,Bob Knight,1905-04-14T00:00:00,Weaver HS (CT),USA,Weaver HS (CT)/USA,6-2,185.0,1,3,Guard-Forward,Inactive,N,1610612752,Knicks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2688,Brandin Knight,1981-12-16T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-0,180.0,1,,Guard,Inactive,N,0,,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
202688,Brandon Knight,1991-12-02T00:00:00,Kentucky,USA,Kentucky/USA,6-2,182.0,9,,Guard,Inactive,N,0,,Y,Y,Y,2011,1,8,N,False
1510,Brevin Knight,1975-11-08T00:00:00,Stanford,USA,Stanford/USA,5-10,166.0,13,2,Guard,Inactive,N,1610612739,Cavaliers,N,Y,Y,1997,1,16,N,False
1630233,Nathan Knight,1997-09-20T00:00:00,William & Mary,USA,William & Mary/USA,6-8,253.0,4,13,Forward-Center,Inactive,N,1610612750,Timberwolves,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1861,Negele Knight,1967-03-03T00:00:00,Dayton,USA,Dayton/USA,6-1,175.0,6,,Guard,Inactive,N,0,,N,Y,Y,1990,2,31,N,False
77288,Ron Knight,1947-08-04T00:00:00,California State-Los Angeles,USA,California State-Los Angeles/USA,6-7,215.0,2,38,Forward,Inactive,N,1610612757,Trail Blazers,N,Y,Y,1970,5,76,N,False
77289,Toby Knight,1955-05-03T00:00:00,Notre Dame,USA,Notre Dame/USA,6-9,210.0,4,43,Forward,Inactive,N,1610612752,Knicks,N,Y,Y,1977,2,32,N,False
969,Travis Knight,1974-09-13T00:00:00,Connecticut,USA,Connecticut/USA,7-0,235.0,8,44,Center,Inactive,N,1610612747,Lakers,N,Y,Y,1996,1,29,N,False
77291,Lee Knorek,1921-07-15T00:00:00,Detroit,USA,Detroit/USA,6-7,215.0,4,,Center,Inactive,N,1610612752,Knicks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
77292,Dick Knostman,1931-08-09T00:00:00,Kansas State,USA,Kansas State/USA,6-6,215.0,1,10,Center,Inactive,N,1610612755,Nationals,N,Y,Y,1953,,,N,False
77293,Rod Knowles,1946-02-27T00:00:00,Davidson,USA,Davidson/USA,6-9,215.0,1,23,Center,Inactive,N,1610612756,Suns,N,Y,Y,1968,6,77,N,False
1628995,Kevin Knox II,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,6-7,215.0,7,,Forward,Inactive,Y,0,,Y,Y,Y,2018,1,9,N,True
77294,Bart Kofoed,1964-03-24T00:00:00,Nebraska-Kearney,USA,Nebraska-Kearney/USA,6-4,210.0,5,12,Forward,Inactive,N,1610612762,Jazz,N,Y,Y,1987,5,107,N,False
77295,Don Kojis,1939-07-15T00:00:00,Marquette,USA,Marquette/USA,6-3,202.0,12,21,Forward,Inactive,N,1610612745,Rockets,N,Y,Y,1961,2,21,N,False
1642278,Tyler Kolek,2001-03-27T00:00:00,Marquette,USA,Marquette/USA,6-3,195.0,0,13,Guard,Active,Y,1610612752,Knicks,Y,Y,Y,2024,2,34,N,True
