"id","full_name","birthdate","school","country","last_affiliation","height","weight","season_exp","jersey","position","roster_status","games_played_current_season_flag","team_id","team_name","dleague_flag","nba_flag","games_played_flag","draft_year","draft_round","draft_number","greatest_75_flag","is_active"
243,"Aaron McKie",1972-10-02,"Temple","USA","Temple/USA","6-5",209,14,"2","Guard","Inactive","N",1610612755,"76ers","N","Y","Y","1994","1","17","N","false"
77547,"Billy McKinney",1955-06-05,"Northwestern","USA","Northwestern/USA","6-0",160,7,"","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1977","6","115","N","false"
77545,"Carlton McKinney",1964-10-21,"Southern Methodist","USA","Southern Methodist/USA","6-4",190,2,"4","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77546,"Horace McKinney",1919-01-01,"North Carolina","USA","North Carolina/USA","6-6",185,6,"17","Forward","Inactive","N",1610610036,"Capitols","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
203590,"Trey McKinney-Jones",1990-08-27,"Miami","USA","Miami/USA","6-5",220,1,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1628035,"Alfonzo McKinnie",1992-09-17,"Wisc.-Green Bay","USA","Wisconsin-Green Bay/USA","6-7",215,5,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1630605,"JaQuori McLaughlin",1998-01-29,"Cal-Santa Barbara","USA","California-Santa Barbara/USA","6-4",190,1,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1629162,"Jordan McLaughlin",1996-04-09,"Southern California","USA","Southern California/USA","6-0",185,5,"3","Guard","Active","Y",1610612758,"Kings","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
203463,"Ben McLemore",1993-02-11,"Kansas","USA","Kansas/USA","6-3",195,10,"23","Guard","Inactive","N",1610612757,"Trail Blazers","Y","Y","Y","2013","1","7","N","false"
77548,"Mccoy McLemore",1942-04-03,"Drake","USA","Drake/USA","6-7",230,8,"18","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","1964","3","23","N","false"
77549,"George McLeod",1931-01-03,"TCU","USA","TCU/USA","6-5",200,1,"","Forward","Inactive","N",1610610024,"Bullets","N","Y","Y","1952",,,"N","false"
2693,"Keith McLeod",1979-11-05,"Bowling Green","USA","Bowling Green/USA","6-2",190,5,"20","Guard","Inactive","N",1610612762,"Jazz","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1728,"Roshown McLeod",1975-11-17,"Duke","USA","Duke/USA","",,3,"","Forward","Inactive","N",0,"","N","Y","Y","1998","1","20","N","false"
77551,"Jack McMahon",1928-12-03,"St. John's (NY)","USA","St. John's (NY)/USA","6-1",185,8,"21","Guard","Inactive","N",1610612737,"Hawks","N","Y","Y","1952",,,"N","false"
203,"Nate McMillan",1964-08-03,"North Carolina State","USA","North Carolina State/USA","6-5",210,12,"10","Guard-Forward","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1986","2","30","N","false"
77553,"Tom McMillen",1952-05-26,"Maryland","USA","Maryland/USA","6-11",215,11,"54","Forward","Inactive","N",1610612737,"Hawks","N","Y","Y","1974","1","9","N","false"
77554,"Jim McMillian",1948-03-11,"Columbia","USA","Columbia/USA","6-5",215,9,"5","Forward","Inactive","N",1610612747,"Lakers","N","Y","Y","1970","1","13","N","false"
77555,"Shellie McMillon",1936-03-11,"Bradley","USA","Bradley/USA","6-5",205,4,"25","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1958","6","42","N","false"
77556,"Mal McMullan",1927-08-23,"Xavier","USA","Xavier/USA","",,2,"","","Inactive","N",1610610030,"Olympians","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77557,"Chet McNabb",1905-04-04,"Arizona State","USA","Arizona State/USA","",,1,"","","Inactive","N",1610610024,"Bullets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77558,"Mark McNamara",1959-06-08,"California","USA","California/USA","6-11",235,8,"31","Center","Inactive","N",1610612755,"76ers","N","Y","Y","1982","1","22","N","false"
77559,"Joe McNamee",1926-09-24,"San Francisco","USA","San Francisco/USA","6-6",210,2,"","Center","Inactive","N",1610612758,"Royals","N","Y","Y","1950","1","9","N","false"
202077,"Jerel McNeal",1987-06-01,"Marquette","USA","Marquette/USA","6-3",200,3,"8","Guard","Inactive","N",1610612756,"Suns","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77560,"Chris McNealy",1961-07-15,"San Jose State","USA","San Jose State/USA","6-7",210,3,"14","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","1983","2","38","N","false"
77562,"Bob McNeill",1938-10-22,"St. Joseph's (PA)","USA","St. Joseph's (PA)/USA","6-1",170,2,"52","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1960","3","19","N","false"
77561,"Larry McNeill",1951-01-31,"Marquette","USA","Marquette/USA","6-9",195,6,"32","Forward","Inactive","N",1610612758,"Kings","N","Y","Y","1973","2","25","N","false"
77563,"Carl McNulty",1930-02-14,"Purdue","USA","Purdue/USA","6-3",185,1,"6","Guard","Inactive","N",1610612737,"Hawks","N","Y","Y","1952",,,"N","false"
2101,"Paul McPherson",1978-07-03,"DePaul","USA","DePaul/USA","6-4",210,1,"23","Guard","Inactive","N",1610612756,"Suns","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77565,"Cozell McQueen",1962-01-18,"North Carolina State","USA","North Carolina State/USA","6-11",235,1,"40","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1985","4","91","N","false"
203895,"Jordan McRae",1991-03-28,"Tennessee","USA","Tennessee/USA","6-5",179,5,"52","Guard","Inactive","N",1610612764,"Wizards","Y","Y","Y","2014","2","58","N","false"
77566,"Thales McReynolds",1943-06-08,"Miles","USA","Miles/USA","6-3",185,1,"11","Guard","Inactive","N",1610612764,"Bullets","N","Y","Y","1965","11","82","N","false"
201177,"Josh McRoberts",1987-02-28,"Duke","USA","Duke/USA","6-10",240,11,"","Forward-Center","Inactive","N",0,"","Y","Y","Y","2007","2","37","N","false"
1629098,"Jack McVeigh",1996-06-27,"Nebraska-Lincoln","Australia","Nebraska-Lincoln/Australia","6-8",215,0,"58","Guard-Forward","Active","Y",1610612745,"Rockets","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
77567,"Eric McWilliams",1950-04-18,"Long Beach State","USA","Long Beach State/USA","6-8",200,1,"22","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1972","3","37","N","false"
77568,"George Mearns",1922-04-18,"Rhode Island","USA","Rhode Island/USA","6-3",175,2,"","Forward","Inactive","N",1610610032,"Steamrollers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2098,"Slava Medvedenko",1979-04-04,"Kyiv","Ukraine","Kyiv/Ukraine","6-10",253,8,"3","Forward","Inactive","N",1610612747,"Lakers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1577,"Darnell Mee",1971-02-11,"Western Kentucky","USA","Western Kentucky/USA","6-5",175,2,"4","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1993","2","34","N","false"
201975,"Jodie Meeks",1987-08-21,"Kentucky","USA","Kentucky/USA","6-4",210,11,"20","Guard","Inactive","N",1610612755,"76ers","Y","Y","Y","2009","2","41","N","false"
77570,"Cliff Meely",1947-07-10,"Colorado","USA","Colorado/USA","6-8",215,5,"21","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1971","1","7","N","false"
77571,"Scott Meents",1964-01-04,"Illinois","USA","Illinois/USA","6-10",225,2,"8","Forward","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1986","4","74","N","false"
77572,"Dick Mehen",1922-05-20,"Tennessee","USA","Tennessee/USA","6-5",195,3,"17","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77573,"Don Meineke",1930-10-30,"Dayton","USA","Dayton/USA","6-7",208,5,"22","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1952",,,"N","false"
77574,"Carl Meinhold",1926-03-29,"Long Island-Brooklyn","USA","Long Island-Brooklyn/USA","6-2",185,2,"","Guard","Inactive","N",1610610024,"Bullets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1626257,"Salah Mejri",1986-06-15,"Real Madrid","Tunisia","Real Madrid/Tunisia","7-2",235,5,"50","Center","Inactive","N",1610612742,"Mavericks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
203539,"Gal Mekel",1988-03-04,"Wichita State","Israel","Wichita State/Israel","6-3",191,2,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77576,"Bill Melchionni",1944-10-19,"Villanova","USA","Villanova/USA","6-1",165,2,"25","Guard","Inactive","N",1610612755,"76ers","N","Y","Y","1966","2","19","N","false"
77575,"Gary Melchionni",1951-01-19,"Duke","USA","Duke/USA","6-2",185,2,"25","Guard","Inactive","N",1610612756,"Suns","N","Y","Y","1973","2","33","N","false"
1629740,"Nicolo Melli",1991-01-26,"Fenerbahce","Italy","Fenerbahce/Italy","6-9",236,3,"44","Forward","Inactive","N",1610612740,"Pelicans","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
203097,"Fab Melo",1990-06-20,"Syracuse","Brazil","Syracuse/Brazil","7-0",255,2,"13","Center","Inactive","N",1610612738,"Celtics","Y","Y","Y","2012","1","22","N","false"
1629001,"De'Anthony Melton",1998-05-28,"Southern California","USA","Southern California/USA","6-3",200,6,"8","Guard","Active","Y",1610612751,"Nets","Y","Y","Y","2018","2","46","N","true"
77577,"Ed Melvin",1916-02-13,"Duquesne","USA","Duquesne/USA","5-9",170,1,"","Forward","Inactive","N",1610610031,"Ironmen","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77578,"Dean Meminger",1948-05-13,"Marquette","USA","Marquette/USA","6-1",175,6,"7","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1971","1","16","N","false"
77579,"Chuck Mencel",1933-04-21,"Minnesota","USA","Minnesota/USA","6-0",168,2,"18","Guard","Inactive","N",1610612747,"Lakers","N","Y","Y","1955","2","12","N","false"
77580,"John Mengelt",1949-10-16,"Auburn","USA","Auburn/USA","6-2",195,10,"15","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","1971","2","21","N","false"
77581,"Ken Menke",1922-10-02,"Illinois","USA","Illinois/USA","6-0",168,1,"","Guard","Inactive","N",1610610037,"Hawks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1641877,"Nathan Mensah",1998-04-09,"San Diego State","Ghana","San Diego State/Ghana","6-9",230,2,"","Center","Inactive","Y",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
200822,"Pops Mensah-Bonsu",1983-09-07,"George Washington","USA","George Washington/USA","6-9",235,4,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1500,"Ron Mercer",1976-05-18,"Kentucky","USA","Kentucky/USA","6-7",215,9,"","Guard-Forward","Inactive","N",0,"","N","Y","Y","1997","1","6","N","false"
77582,"Joe Meriweather",1953-10-26,"Southern Illinois","USA","Southern Illinois/USA","6-10",215,10,"50","Center","Inactive","N",1610612758,"Kings","N","Y","Y","1975","1","11","N","false"
77583,"Porter Meriwether",1940-03-16,"Tennessee State","USA","Tennessee State/USA","6-2",180,1,"14","Guard","Inactive","N",1610612755,"Nationals","N","Y","Y","1962","3","21","N","false"
1630241,"Sam Merrill",1996-05-15,"Utah State","USA","Utah State/USA","6-4",205,4,"5","Guard","Active","Y",1610612739,"Cavaliers","Y","Y","Y","2020","2","60","N","true"
77584,"Tom Meschery",1938-10-26,"Saint Mary's","USA","Saint Mary's/USA","6-6",215,10,"14","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","1961","1","7","N","false"
1629002,"Chimezie Metu",1997-03-22,"USC","USA","Southern California/USA","6-10",225,7,"4","Forward-Center","Inactive","N",1610612765,"Pistons","Y","Y","Y","2018","2","49","N","false"
684,"Loren Meyer",1972-12-30,"Iowa State","USA","Iowa State/USA","6-10",260,3,"34","Center-Forward","Inactive","N",1610612742,"Mavericks","N","Y","Y","1995","1","24","N","false"
77586,"Dave Meyers",1953-04-21,"UCLA","USA","UCLA/USA","6-9",215,4,"7","Forward","Inactive","N",1610612749,"Bucks","N","Y","Y","1975","1","2","N","false"
77587,"Stan Miasek",1924-08-08,"No School","USA","No School/USA","6-5",210,6,"3","Forward","Inactive","N",1610610025,"Stags","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77588,"Larry Micheaux",1960-03-24,"Houston","USA","Houston/USA","6-9",220,2,"40","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1983","2","29","N","false"
203995,"Vasilije Micić",1994-01-13,"Serbia","Serbia","Serbia/Serbia","6-3",188,1,"22","Guard","Active","Y",1610612766,"Hornets","N","Y","Y","2014","2","52","N","true"
1626175,"Jordan Mickey",1994-07-09,"Louisiana State","USA","Louisiana State/USA","6-8",235,4,"25","Center-Forward","Inactive","N",1610612738,"Celtics","Y","Y","Y","2015","2","33","N","false"
203114,"Khris Middleton",1991-08-12,"Texas A&M","USA","Texas A&M/USA","6-7",222,12,"22","Forward","Active","Y",1610612749,"Bucks","Y","Y","Y","2012","2","39","N","true"
77589,"Zigmund Mihalik",1916-09-22,"Ford City HS (PA)","USA","Ford City HS (PA)/USA","6-0",180,1,"","Guard","Inactive","N",1610610031,"Ironmen","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2036,"Chris Mihm",1979-07-16,"Texas","USA","Texas/USA","7-0",265,9,"4","Center","Inactive","N",1610612739,"Cavaliers","N","Y","Y","2000","1","7","N","false"
1628450,"Eric Mika",1995-01-05,"Brigham Young","USA","Brigham Young/USA","6-10",233,1,"","Center-Forward","Inactive","N",0,"","Y","Y","Y","2017",,,"N","false"
77590,"Ed Mikan",1925-10-20,"DePaul","USA","DePaul/USA","6-8",230,6,"15","Center","Inactive","N",1610612744,"Warriors","N","Y","Y","1948","1","5","N","false"
600012,"George Mikan",1924-06-18,"DePaul","USA","DePaul/USA","6-10",245,7,"99","Center","Inactive","N",1610612747,"Lakers","N","Y","Y","Undrafted","Undrafted","Undrafted","Y","false"
77591,"Larry Mikan",1948-04-08,"Minnesota","USA","Minnesota/USA","6-7",210,1,"30","Forward","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1970","4","64","N","false"
77593,"Vern Mikkelsen",1928-10-21,"Hamline","USA","Hamline/USA","6-7",230,10,"19","Forward","Inactive","N",1610612747,"Lakers","N","Y","Y","1949",,,"N","false"
77594,"Al Miksis",1928-02-02,"Western Illinois","USA","Western Illinois/USA","6-7",210,1,"","Center","Inactive","N",1610610037,"Hawks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
101223,"Aaron Miles",1983-04-13,"Kansas","USA","Kansas/USA","6-1",190,2,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
101139,"CJ Miles",1987-03-18,"Skyline HS (TX)","USA","Skyline HS (TX)/USA","6-6",220,16,"","Guard","Inactive","N",0,"","Y","Y","Y","2005","2","34","N","false"
2032,"Darius Miles",1981-10-09,"No College","USA","East St. Louis HS (IL)/USA","6-9",235,8,"3","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","2000","1","3","N","false"
77596,"Eddie Miles",1940-07-05,"Seattle","USA","Seattle/USA","6-4",195,9,"42","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","1963","1","4","N","false"
1527,"Marko Milic",1977-05-05,"Union Olimpija","Slovenia","Union Olimpija/Slovenia","6-6",235,1,"","Guard","Inactive","N",0,"","N","Y","Y","1997","2","33","N","false"
2545,"Darko Milicic",1985-06-20,"Hemoform","Serbia","Hemoform/Serbia","7-0",275,10,"","Center","Inactive","N",0,"","N","Y","Y","2003","1","2","N","false"
77598,"Nat Militzok",1923-05-03,"Cornell","USA","Cornell/USA","6-3",195,1,"","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1889,"Andre Miller",1976-03-19,"Utah","USA","Utah/USA","6-3",200,18,"24","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1999","1","8","N","false"
292,"Anthony Miller",1971-10-22,"Michigan State","USA","Michigan State/USA","6-9",255,8,"","Forward","Inactive","N",0,"","N","Y","Y","1994","2","39","N","false"
77605,"Bill Miller",1924-11-24,"North Carolina","USA","North Carolina/USA","6-3",190,1,"","Forward","Inactive","N",1610610025,"Stags","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77603,"Bob Miller",1956-07-09,"Cincinnati","USA","Cincinnati/USA","6-10",230,1,"41","Forward","Inactive","N",1610612759,"Spurs","N","Y","Y","1978","4","85","N","false"
1802,"Brad Miller",1976-04-12,"Purdue","USA","Purdue/USA","7-0",261,15,"52","Center-Forward","Inactive","N",1610612758,"Kings","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1641706,"Brandon Miller",2002-11-22,"Alabama","USA","Alabama/USA","6-7",200,1,"24","Forward","Active","Y",1610612766,"Hornets","N","Y","Y","2023","1","2","N","true"
203121,"Darius Miller",1990-03-21,"Kentucky","USA","Kentucky/USA","6-6",225,6,"","Forward","Inactive","N",0,"","Y","Y","Y","2012","2","46","N","false"
77602,"Dick Miller",1958-04-26,"Toledo","USA","Toledo/USA","6-6",215,1,"30","Forward","Inactive","N",1610612754,"Pacers","N","Y","Y","1980","2","40","N","false"
77599,"Eddie Miller",1931-06-18,"Syracuse","USA","Syracuse/USA","6-8",225,2,"","Forward","Inactive","N",1610610024,"Bullets","N","Y","Y","1952",,,"N","false"
1641801,"Emanuel Miller",2000-06-19,"TCU","Canada","TCU/Canada","",,0,"","","Inactive","Y",0,"","Y","N","Y","Undrafted","Undrafted","Undrafted","N","true"
77600,"Harry Miller",1923-07-28,"North Carolina","USA","North Carolina/USA","6-4",230,1,"","Center","Inactive","N",1610610035,"Huskies","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77601,"Jay Miller",1943-07-19,"Notre Dame","USA","Notre Dame/USA","6-5",205,2,"12","Forward","Inactive","N",1610612737,"Hawks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1641757,"Jordan Miller",2000-01-23,"Miami","USA","Miami/USA","6-5",194,1,"11","Guard","Active","Y",1610612746,"Clippers","Y","Y","Y","2023","2","48","N","true"
1631159,"Leonard Miller",2003-11-26,"NBA G League Ignite","Canada","NBA G League Ignite/Canada","6-10",220,1,"33","Forward","Active","Y",1610612750,"Timberwolves","Y","Y","Y","2023","2","33","N","true"
1626259,"Malcolm Miller",1993-03-06,"Holy Cross","USA","Holy Cross/USA","6-7",210,4,"13","Guard-Forward","Inactive","N",1610612761,"Raptors","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2034,"Mike Miller",1980-02-19,"Florida","USA","Florida/USA","6-8",218,18,"3","Guard-Forward","Inactive","N",1610612763,"Grizzlies","N","Y","Y","2000","1","5","N","false"
932,"Oliver Miller",1970-04-06,"Arkansas","USA","Arkansas/USA","6-9",315,10,"3","Center","Inactive","N",1610612756,"Suns","N","Y","Y","1992","1","22","N","false"
203113,"Quincy Miller",1992-11-18,"Baylor","USA","Baylor/USA","6-9",210,4,"34","Forward","Inactive","N",1610612743,"Nuggets","Y","Y","Y","2012","2","38","N","false"
397,"Reggie Miller",1965-08-24,"UCLA","USA","UCLA/USA","6-7",195,19,"31","Guard","Inactive","N",1610612754,"Pacers","N","Y","Y","1987","1","11","Y","false"
77604,"Walt Miller",1915-07-30,"Duquesne","USA","Duquesne/USA","6-2",190,1,"","Forward","Inactive","N",1610610031,"Ironmen","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
168,"Chris Mills",1970-01-25,"Arizona","USA","Arizona/USA","6-7",220,11,"34","Forward","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1993","1","22","N","false"
77606,"John Mills",1919-09-07,"Western Kentucky","USA","Western Kentucky/USA","6-8",203,1,"","Center","Inactive","N",1610610031,"Ironmen","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
201988,"Patty Mills",1988-08-11,"St. Mary's","Australia","St. Mary's/Australia","6-2",180,15,"8","Guard","Active","Y",1610612762,"Jazz","Y","Y","Y","2009","2","55","N","true"
371,"Terry Mills",1967-12-21,"Michigan","USA","Michigan/USA","",,11,"","Forward","Inactive","N",0,"","N","Y","Y","1990","1","16","N","false"
202407,"Elijah Millsap",1987-08-12,"Alabama-Birmingham","USA","Alabama-Birmingham/USA","6-7",215,4,"22","Guard-Forward","Inactive","N",1610612762,"Jazz","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
200794,"Paul Millsap",1985-02-10,"Louisiana Tech","USA","Louisiana Tech/USA","6-7",257,17,"8","Forward","Inactive","N",1610612755,"76ers","N","Y","Y","2006","2","47","N","false"
1629003,"Shake Milton",1996-09-26,"Southern Methodist","USA","Southern Methodist/USA","6-5",205,6,"7","Guard","Active","Y",1610612751,"Nets","Y","Y","Y","2018","2","54","N","true"
1631303,"Justin Minaya",1999-03-26,"Providence","USA","Providence/USA","6-5",205,2,"10","Forward","Active","Y",1610612757,"Trail Blazers","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
114,"Harold Miner",1971-05-05,"Southern California","USA","Southern California/USA","6-5",210,4,"4","Guard","Inactive","N",1610612748,"Heat","N","Y","Y","1992","1","12","N","false"
1642434,"Riley Minix",2000-09-22,"Morehead State","USA","Morehead State/USA","6-7",230,0,"27","Forward","Active","Y",1610612759,"Spurs","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
77609,"Dirk Minniefield",1961-01-17,"Kentucky","USA","Kentucky/USA","6-3",180,3,"11","Guard","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1983","2","33","N","false"
77610,"Dave Minor",1922-02-23,"UCLA","USA","UCLA/USA","6-2",185,2,"8","Guard","Inactive","N",1610612737,"Hawks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
65,"Greg Minor",1971-09-08,"Louisville","USA","Louisville/USA","6-6",210,5,"","Guard","Inactive","N",0,"","N","Y","Y","1994","1","25","N","false"
77612,"Mark Minor",1950-05-14,"Ohio State","USA","Ohio State/USA","6-6",215,1,"20","Forward","Inactive","N",1610612738,"Celtics","N","Y","Y","1972","11","165","N","false"
1631169,"Josh Minott",2002-11-25,"Memphis","USA","Memphis/USA","6-8",205,2,"8","Forward","Active","Y",1610612750,"Timberwolves","Y","Y","Y","2022","2","45","N","true"
1641758,"Judah Mintz",2003-07-10,"Syracuse","USA","Syracuse/USA","",,0,"","","Inactive","Y",0,"","Y","N","Y","Undrafted","Undrafted","Undrafted","N","true"
202703,"Nikola Mirotic",1991-02-11,"Real Madrid","Montenegro","Real Madrid/Montenegro","6-10",250,6,"41","Forward","Inactive","N",1610612741,"Bulls","N","Y","Y","2011","1","23","N","false"
77613,"Wat Misaka",1923-12-21,"Utah","USA","Utah/USA","5-7",150,1,"15","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1947",,,"N","false"
1954,"Jason Miskiri",1975-08-19,"George Mason","USA","George Mason/USA","6-2",185,2,"","Guard","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1642274,"Yves Missi",2004-05-14,"Baylor","Cameroon","Baylor/Cameroon","6-11",235,0,"21","Center","Active","Y",1610612740,"Pelicans","N","Y","Y","2024","1","21","N","true"
1642349,"Ajay Mitchell",2002-06-25,"California-Santa Barbara","Belgium","California-Santa Barbara/Belgium","6-5",190,0,"25","Guard","Active","Y",1610612760,"Thunder","N","Y","Y","2024","2","38","N","true"
1630558,"Davion Mitchell",1998-09-05,"Baylor","USA","Baylor/USA","6-0",202,3,"45","Guard","Active","Y",1610612761,"Raptors","N","Y","Y","2021","1","9","N","true"
1628378,"Donovan Mitchell",1996-09-07,"Louisville","USA","Louisville/USA","6-3",215,7,"45","Guard","Active","Y",1610612739,"Cavaliers","N","Y","Y","2017","1","13","N","true"
77615,"Mike Mitchell",1956-01-01,"Auburn","USA","Auburn/USA","6-7",215,10,"34","Forward","Inactive","N",1610612759,"Spurs","N","Y","Y","1978","1","15","N","false"
77616,"Murray Mitchell",1923-03-19,"Sam Houston State","USA","Sam Houston State/USA","6-6",,1,"","Center","Inactive","N",1610610023,"Packers","N","Y","Y","1948",,,"N","false"
417,"Sam Mitchell",1963-09-02,"Mercer","USA","Mercer/USA","6-7",215,13,"42","Forward","Inactive","N",1610612750,"Timberwolves","N","Y","Y","1985","3","54","N","false"
77614,"Todd Mitchell",1966-07-26,"Purdue","USA","Purdue/USA","6-7",205,1,"32","Forward","Inactive","N",1610612748,"Heat","N","Y","Y","1988","2","43","N","false"
203183,"Tony Mitchell",1989-08-07,"Alabama","USA","Alabama/USA","6-6",216,2,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
203502,"Tony Mitchell",1992-04-07,"North Texas","USA","North Texas/USA","",,3,"","","Inactive","N",0,"","Y","Y","Y","2013","2","37","N","false"
1628513,"Naz Mitrou-Long",1993-08-03,"Iowa State","Canada","Iowa State/Canada","6-3",218,4,"15","Guard","Inactive","N",1610612762,"Jazz","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
77618,"Steve Mix",1947-12-30,"Toledo","USA","Toledo/USA","6-7",215,13,"50","Forward","Inactive","N",1610612755,"76ers","N","Y","Y","1969","5","61","N","false"
77619,"Bill Mlkvy",1931-01-19,"Temple","USA","Temple/USA","6-4",190,1,"16","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","1952",,,"N","false"
1749,"Cuttino Mobley",1975-09-01,"Rhode Island","USA","Rhode Island/USA","6-4",215,12,"32","Guard","Inactive","N",1610612745,"Rockets","N","Y","Y","1998","2","41","N","false"
211,"Eric Mobley",1970-02-01,"Pittsburgh","USA","Pittsburgh/USA","6-11",235,3,"","Center","Inactive","N",0,"","N","Y","Y","1994","1","18","N","false"
1630596,"Evan Mobley",2001-06-18,"Southern California","USA","Southern California/USA","6-11",215,3,"4","Center","Active","Y",1610612739,"Cavaliers","N","Y","Y","2021","1","3","N","true"
1630600,"Isaiah Mobley",1999-09-24,"Southern California","USA","Southern California/USA","6-8",238,3,"15","Forward","Inactive","Y",1610612739,"Cavaliers","Y","Y","Y","2022","2","49","N","true"
77621,"Larry Moffett",1954-11-05,"UNLV","USA","UNLV/USA","6-8",210,1,"41","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1977","2","34","N","false"
1642367,"Jonathan Mogbo",2001-10-29,"San Francisco","USA","San Francisco/USA","6-9",225,0,"2","Forward","Active","Y",1610612761,"Raptors","Y","Y","Y","2024","2","31","N","true"
77622,"Leo Mogus",1921-04-13,"Youngstown State","USA","Youngstown State/USA","6-4",190,4,"18","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1737,"Nazr Mohammed",1977-09-05,"Kentucky","USA","Kentucky/USA","6-10",250,19,"13","Center","Inactive","N",1610612766,"Bobcats","N","Y","Y","1998","1","29","N","false"
2040,"Jerome Moiso",1978-06-15,"UCLA","France","UCLA/France","6-10",260,5,"","Forward","Inactive","N",0,"","N","Y","Y","2000","1","11","N","false"
77623,"Paul Mokeski",1957-01-03,"Kansas","USA","Kansas/USA","7-0",250,12,"44","Center","Inactive","N",1610612749,"Bucks","N","Y","Y","1979","2","42","N","false"
